ORDER NUMBER,QUANTITY ORDERED,PRICE EACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE
10117,33,$100.00,"$6,034.38",04/16/03,Shipped,2,4,2003,Classic Cars,207,S12_1108,Singapore,,79903,Singapore,Japan,Medium
10127,46,$100.00,"$11,279.20",06/03/03,Shipped,2,6,2003,Classic Cars,207,S12_1108,NYC,NY,10022,USA,NA,Large
10142,33,$100.00,"$8,023.29",08/08/03,Shipped,3,8,2003,Classic Cars,207,S12_1108,San Rafael,CA,97562,USA,NA,Large
10153,20,$100.00,"$4,904.00",09/28/03,Shipped,3,9,2003,Classic Cars,207,S12_1108,Madrid,,28034,Spain,EMEA,Medium
10165,44,$100.00,"$8,594.52",10/22/03,Shipped,4,10,2003,Classic Cars,207,S12_1108,Singapore,,79903,Singapore,Japan,Large
10176,33,$100.00,"$7,474.50",11/06/03,Shipped,4,11,2003,Classic Cars,207,S12_1108,Reggio Emilia,,42100,Italy,EMEA,Large
10185,21,$100.00,"$3,883.74",11/14/03,Shipped,4,11,2003,Classic Cars,207,S12_1108,New Bedford,MA,50553,USA,NA,Medium
10196,47,$100.00,"$8,887.70",11/26/03,Shipped,4,11,2003,Classic Cars,207,S12_1108,New Haven,CT,97823,USA,NA,Large
10208,46,$100.00,"$8,602.92",01/02/04,Shipped,1,1,2004,Classic Cars,207,S12_1108,Lyon,,69004,France,EMEA,Large
10220,32,$100.00,"$7,181.44",02/12/04,Shipped,1,2,2004,Classic Cars,207,S12_1108,Dublin,,2,Ireland,EMEA,Large
10231,42,$100.00,"$8,378.58",03/19/04,Shipped,1,3,2004,Classic Cars,207,S12_1108,Madrid,,28023,Spain,EMEA,Large
10247,44,$100.00,"$10,606.20",05/05/04,Shipped,2,5,2004,Classic Cars,207,S12_1108,Espoo,,FIN-02271,Finland,EMEA,Large
10272,35,$100.00,"$5,818.40",07/20/04,Shipped,3,7,2004,Classic Cars,207,S12_1108,Allentown,PA,70267,USA,NA,Medium
10282,41,$100.00,"$7,071.27",08/20/04,Shipped,3,8,2004,Classic Cars,207,S12_1108,San Rafael,CA,97562,USA,NA,Large
10293,46,$100.00,"$8,411.56",09/09/04,Shipped,3,9,2004,Classic Cars,207,S12_1108,Torino,,10100,Italy,EMEA,Large
10306,31,$100.00,"$6,570.76",10/14/04,Shipped,4,10,2004,Classic Cars,207,S12_1108,Manchester,,EC2 5NT,UK,EMEA,Medium
10314,38,$100.00,"$7,975.44",10/22/04,Shipped,4,10,2004,Classic Cars,207,S12_1108,Aaarhus,,8200,Denmark,EMEA,Large
10325,42,$64.00,"$2,688.00",11/05/04,Shipped,4,11,2004,Classic Cars,207,S12_1108,Stavern,,4110,Norway,EMEA,Small
10336,33,$57.22,"$1,888.26",11/20/04,Shipped,4,11,2004,Classic Cars,207,S12_1108,Paris,,75012,France,EMEA,Small
10348,48,$52.36,"$2,513.28",11/01/04,Shipped,4,11,2004,Classic Cars,207,S12_1108,Madrid,,28023,Spain,EMEA,Small
10359,42,$100.00,"$4,764.48",12/15/04,Shipped,4,12,2004,Classic Cars,207,S12_1108,Reims,,51100,France,EMEA,Medium
10371,32,$100.00,"$3,560.64",01/23/05,Shipped,1,1,2005,Classic Cars,207,S12_1108,San Rafael,CA,97562,USA,NA,Medium
10382,34,$100.00,"$3,823.64",02/17/05,Shipped,1,2,2005,Classic Cars,207,S12_1108,San Rafael,CA,97562,USA,NA,Medium
10395,33,$69.12,"$2,280.96",03/17/05,Shipped,1,3,2005,Classic Cars,207,S12_1108,Paris,,75508,France,EMEA,Small
10413,36,$100.00,"$8,677.80",05/05/05,Shipped,2,5,2005,Classic Cars,207,S12_1108,Bridgewater,CT,97562,USA,NA,Large
10103,27,$100.00,"$3,394.98",01/29/03,Shipped,1,1,2003,Trucks and Buses,136,S12_1666,Stavern,,4110,Norway,EMEA,Medium
10113,21,$100.00,"$3,415.44",03/26/03,Shipped,1,3,2003,Trucks and Buses,136,S12_1666,San Rafael,CA,97562,USA,NA,Medium
10126,21,$100.00,"$2,439.57",05/28/03,Shipped,2,5,2003,Trucks and Buses,136,S12_1666,Madrid,,28023,Spain,EMEA,Small
10140,38,$100.00,"$4,829.80",07/24/03,Shipped,3,7,2003,Trucks and Buses,136,S12_1666,Burlingame,CA,94217,USA,NA,Medium
10150,30,$100.00,"$4,100.10",09/19/03,Shipped,3,9,2003,Trucks and Buses,136,S12_1666,Singapore,,79903,Singapore,Japan,Medium
10164,49,$100.00,"$6,563.06",10/21/03,Resolved,4,10,2003,Trucks and Buses,136,S12_1666,Graz,,8010,Austria,EMEA,Medium
10174,43,$100.00,"$6,817.22",11/06/03,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,South Brisbane,Queensland,4101,Australia,APAC,Medium
10183,41,$100.00,"$6,163.94",11/13/03,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,Philadelphia,PA,71270,USA,NA,Medium
10194,38,$100.00,"$4,933.92",11/25/03,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,Lyon,,69004,France,EMEA,Medium
10206,28,$100.00,"$4,056.36",12/05/03,Shipped,4,12,2003,Trucks and Buses,136,S12_1666,Vancouver,BC,V3F 2K1,Canada,NA,Medium
10216,43,$100.00,"$5,759.42",02/02/04,Shipped,1,2,2004,Trucks and Buses,136,S12_1666,Versailles,,78000,France,EMEA,Medium
10229,25,$100.00,"$3,451.00",03/11/04,Shipped,1,3,2004,Trucks and Buses,136,S12_1666,San Rafael,CA,97562,USA,NA,Medium
10245,38,$100.00,"$5,920.40",05/04/04,Shipped,2,5,2004,Trucks and Buses,136,S12_1666,New Haven,CT,97823,USA,NA,Medium
10258,41,$100.00,"$6,668.24",06/15/04,Shipped,2,6,2004,Trucks and Buses,136,S12_1666,Minato-ku,Tokyo,106-0032,Japan,Japan,Medium
10270,28,$100.00,"$4,094.72",07/19/04,Shipped,3,7,2004,Trucks and Buses,136,S12_1666,Chatswood,NSW,2067,Australia,APAC,Medium
10281,25,$100.00,"$2,938.50",08/19/04,Shipped,3,8,2004,Trucks and Buses,136,S12_1666,Allentown,PA,70267,USA,NA,Small
10291,41,$100.00,"$6,387.80",09/08/04,Shipped,3,9,2004,Trucks and Buses,136,S12_1666,Boras,,S-844 67,Sweden,EMEA,Medium
10304,39,$100.00,"$6,396.00",10/11/04,Shipped,4,10,2004,Trucks and Buses,136,S12_1666,Versailles,,78000,France,EMEA,Medium
10313,21,$100.00,"$2,669.10",10/22/04,Shipped,4,10,2004,Trucks and Buses,136,S12_1666,Vancouver,BC,V3F 2K1,Canada,NA,Small
10322,27,$100.00,"$4,784.13",11/04/04,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,Nashua,NH,62005,USA,NA,Medium
10333,33,$99.21,"$3,273.93",11/18/04,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,San Francisco,CA,,USA,NA,Medium
10347,29,$100.00,"$3,586.43",11/29/04,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,Melbourne,Victoria,3004,Australia,APAC,Medium
10357,49,$100.00,"$5,960.36",12/10/04,Shipped,4,12,2004,Trucks and Buses,136,S12_1666,San Rafael,CA,97562,USA,NA,Medium
10370,49,$100.00,"$8,470.14",01/20/05,Shipped,1,1,2005,Trucks and Buses,136,S12_1666,North Sydney,NSW,2060,Australia,APAC,Large
10381,20,$100.00,"$2,952.00",02/17/05,Shipped,1,2,2005,Trucks and Buses,136,S12_1666,San Francisco,CA,,USA,NA,Small
10391,39,$63.20,"$2,464.80",03/09/05,Shipped,1,3,2005,Trucks and Buses,136,S12_1666,North Sydney,NSW,2060,Australia,APAC,Small
10411,40,$100.00,"$6,232.00",05/01/05,Shipped,2,5,2005,Trucks and Buses,136,S12_1666,Montreal,Quebec,H1J 1C3,Canada,NA,Medium
10424,49,$100.00,"$7,969.36",05/31/05,In Process,2,5,2005,Trucks and Buses,136,S12_1666,Madrid,,28034,Spain,EMEA,Large
10107,21,$100.00,"$3,036.60",02/24/03,Shipped,1,2,2003,Motorcycles,150,S12_2823,NYC,NY,10022,USA,NA,Medium
10121,50,$100.00,"$8,284.00",05/07/03,Shipped,2,5,2003,Motorcycles,150,S12_2823,Reims,,51100,France,EMEA,Large
10134,20,$100.00,"$2,711.20",07/01/03,Shipped,3,7,2003,Motorcycles,150,S12_2823,Paris,,75508,France,EMEA,Small
10145,49,$100.00,"$8,339.80",08/25/03,Shipped,3,8,2003,Motorcycles,150,S12_2823,Pasadena,CA,90003,USA,NA,Large
10159,38,$100.00,"$6,238.84",10/10/03,Shipped,4,10,2003,Motorcycles,150,S12_2823,San Francisco,CA,,USA,NA,Medium
10169,35,$100.00,"$4,639.25",11/04/03,Shipped,4,11,2003,Motorcycles,150,S12_2823,North Sydney,NSW,2060,Australia,APAC,Medium
10180,40,$100.00,"$6,747.60",11/11/03,Shipped,4,11,2003,Motorcycles,150,S12_2823,Lille,,59000,France,EMEA,Medium
10189,28,$100.00,"$4,512.48",11/18/03,Shipped,4,11,2003,Motorcycles,150,S12_2823,Pasadena,CA,90003,USA,NA,Medium
10201,25,$100.00,"$4,029.00",12/01/03,Shipped,4,12,2003,Motorcycles,150,S12_2823,San Francisco,CA,,USA,NA,Medium
10211,36,$100.00,"$4,771.80",01/15/04,Shipped,1,1,2004,Motorcycles,150,S12_2823,Paris,,75016,France,EMEA,Medium
10224,43,$100.00,"$6,087.94",02/21/04,Shipped,1,2,2004,Motorcycles,150,S12_2823,Lille,,59000,France,EMEA,Medium
10237,32,$100.00,"$4,193.28",04/05/04,Shipped,2,4,2004,Motorcycles,150,S12_2823,NYC,NY,10022,USA,NA,Medium
10251,46,$100.00,"$7,552.28",05/18/04,Shipped,2,5,2004,Motorcycles,150,S12_2823,Newark,NJ,94019,USA,NA,Large
10263,48,$100.00,"$6,434.40",06/28/04,Shipped,2,6,2004,Motorcycles,150,S12_2823,Bridgewater,CT,97562,USA,NA,Medium
10276,43,$100.00,"$5,181.50",08/02/04,Shipped,3,8,2004,Motorcycles,150,S12_2823,Brickhaven,MA,58339,USA,NA,Medium
10285,49,$100.00,"$6,863.92",08/27/04,Shipped,3,8,2004,Motorcycles,150,S12_2823,Cambridge,MA,51247,USA,NA,Medium
10299,24,$100.00,"$4,157.04",09/30/04,Shipped,3,9,2004,Motorcycles,150,S12_2823,Helsinki,,21240,Finland,EMEA,Medium
10309,26,$100.00,"$4,660.24",10/15/04,Shipped,4,10,2004,Motorcycles,150,S12_2823,Stavern,,4110,Norway,EMEA,Medium
10319,30,$100.00,"$4,111.80",11/03/04,Shipped,4,11,2004,Motorcycles,150,S12_2823,NYC,NY,10022,USA,NA,Medium
10329,24,$100.00,"$3,542.64",11/15/04,Shipped,4,11,2004,Motorcycles,150,S12_2823,NYC,NY,10022,USA,NA,Medium
10341,55,$100.00,"$8,118.55",11/24/04,Shipped,4,11,2004,Motorcycles,150,S12_2823,Salzburg,,5020,Austria,EMEA,Large
10362,22,$100.00,"$3,877.06",01/05/05,Shipped,1,1,2005,Motorcycles,150,S12_2823,Burlingame,CA,94217,USA,NA,Medium
10375,49,$78.92,"$3,867.08",02/03/05,Shipped,1,2,2005,Motorcycles,150,S12_2823,Nantes,,44000,France,EMEA,Medium
10388,44,$100.00,"$5,951.44",03/03/05,Shipped,1,3,2005,Motorcycles,150,S12_2823,New Bedford,MA,50553,USA,NA,Medium
10403,66,$100.00,"$8,648.64",04/08/05,Shipped,2,4,2005,Motorcycles,150,S12_2823,Liverpool,,WX1 6LT,UK,EMEA,Large
10417,21,$100.00,"$3,447.78",05/13/05,Disputed,2,5,2005,Motorcycles,150,S12_2823,Madrid,,28034,Spain,EMEA,Medium
10104,34,$100.00,"$5,958.50",01/31/03,Shipped,1,1,2003,Classic Cars,151,S12_3148,Madrid,,28034,Spain,EMEA,Medium
10117,43,$100.00,"$5,911.64",04/16/03,Shipped,2,4,2003,Classic Cars,151,S12_3148,Singapore,,79903,Singapore,Japan,Medium
10127,46,$100.00,"$7,366.44",06/03/03,Shipped,2,6,2003,Classic Cars,151,S12_3148,NYC,NY,10022,USA,NA,Large
10142,33,$100.00,"$4,985.64",08/08/03,Shipped,3,8,2003,Classic Cars,151,S12_3148,San Rafael,CA,97562,USA,NA,Medium
10153,42,$100.00,"$5,393.64",09/28/03,Shipped,3,9,2003,Classic Cars,151,S12_3148,Madrid,,28034,Spain,EMEA,Medium
10165,34,$100.00,"$4,880.02",10/22/03,Shipped,4,10,2003,Classic Cars,151,S12_3148,Singapore,,79903,Singapore,Japan,Medium
10176,47,$100.00,"$8,378.69",11/06/03,Shipped,4,11,2003,Classic Cars,151,S12_3148,Reggio Emilia,,42100,Italy,EMEA,Large
10185,33,$100.00,"$4,038.21",11/14/03,Shipped,4,11,2003,Classic Cars,151,S12_3148,New Bedford,MA,50553,USA,NA,Medium
10196,24,$100.00,"$3,807.12",11/26/03,Shipped,4,11,2003,Classic Cars,151,S12_3148,New Haven,CT,97823,USA,NA,Medium
10208,26,$100.00,"$3,142.36",01/02/04,Shipped,1,1,2004,Classic Cars,151,S12_3148,Lyon,,69004,France,EMEA,Medium
10220,30,$100.00,"$4,713.60",02/12/04,Shipped,1,2,2004,Classic Cars,151,S12_3148,Dublin,,2,Ireland,EMEA,Medium
10230,43,$100.00,"$7,016.31",03/15/04,Shipped,1,3,2004,Classic Cars,151,S12_3148,Frankfurt,,60528,Germany,EMEA,Large
10247,25,$100.00,"$4,381.25",05/05/04,Shipped,2,5,2004,Classic Cars,151,S12_3148,Espoo,,FIN-02271,Finland,EMEA,Medium
10272,27,$100.00,"$4,283.01",07/20/04,Shipped,3,7,2004,Classic Cars,151,S12_3148,Allentown,PA,70267,USA,NA,Medium
10282,27,$100.00,"$4,364.82",08/20/04,Shipped,3,8,2004,Classic Cars,151,S12_3148,San Rafael,CA,97562,USA,NA,Medium
10293,24,$100.00,"$4,242.24",09/09/04,Shipped,3,9,2004,Classic Cars,151,S12_3148,Torino,,10100,Italy,EMEA,Medium
10306,34,$100.00,"$4,982.70",10/14/04,Shipped,4,10,2004,Classic Cars,151,S12_3148,Manchester,,EC2 5NT,UK,EMEA,Medium
10314,46,$100.00,"$6,393.54",10/22/04,Shipped,4,10,2004,Classic Cars,151,S12_3148,Aaarhus,,8200,Denmark,EMEA,Medium
10324,27,$54.33,"$1,466.91",11/05/04,Shipped,4,11,2004,Classic Cars,151,S12_3148,NYC,NY,10022,USA,NA,Small
10336,33,$100.00,"$4,059.33",11/20/04,Shipped,4,11,2004,Classic Cars,151,S12_3148,Paris,,75012,France,EMEA,Medium
10348,47,$100.00,"$4,801.52",11/01/04,Shipped,4,11,2004,Classic Cars,151,S12_3148,Madrid,,28023,Spain,EMEA,Medium
10358,49,$55.34,"$2,711.66",12/10/04,Shipped,4,12,2004,Classic Cars,151,S12_3148,Madrid,,28034,Spain,EMEA,Small
10372,40,$100.00,"$5,862.00",01/26/05,Shipped,1,1,2005,Classic Cars,151,S12_3148,Minato-ku,Tokyo,106-0032,Japan,Japan,Medium
10382,37,$100.00,"$4,071.85",02/17/05,Shipped,1,2,2005,Classic Cars,151,S12_3148,San Rafael,CA,97562,USA,NA,Medium
10413,47,$100.00,"$8,236.75",05/05/05,Shipped,2,5,2005,Classic Cars,151,S12_3148,Bridgewater,CT,97562,USA,NA,Large
10108,45,$100.00,"$6,130.35",03/03/03,Shipped,1,3,2003,Classic Cars,117,S12_3380,Makati City,,1227 MM,Philippines,Japan,Medium
10122,37,$99.82,"$3,693.34",05/08/03,Shipped,2,5,2003,Classic Cars,117,S12_3380,Marseille,,13008,France,EMEA,Medium
10135,48,$100.00,"$6,031.68",07/02/03,Shipped,3,7,2003,Classic Cars,117,S12_3380,San Rafael,CA,97562,USA,NA,Medium
10147,31,$100.00,"$3,494.94",09/05/03,Shipped,3,9,2003,Classic Cars,117,S12_3380,Brickhaven,MA,58339,USA,NA,Medium
10160,46,$100.00,"$5,294.14",10/11/03,Shipped,4,10,2003,Classic Cars,117,S12_3380,Los Angeles,CA,,USA,NA,Medium
10170,47,$100.00,"$5,464.69",11/04/03,Shipped,4,11,2003,Classic Cars,117,S12_3380,Graz,,8010,Austria,EMEA,Medium
10181,28,$100.00,"$2,860.76",11/12/03,Shipped,4,11,2003,Classic Cars,117,S12_3380,Bergen,,N 5804,Norway,EMEA,Small
10191,40,$100.00,"$5,590.00",11/20/03,Shipped,4,11,2003,Classic Cars,117,S12_3380,Koln,,50739,Germany,EMEA,Medium
10203,20,$100.00,"$2,254.80",12/02/03,Shipped,4,12,2003,Classic Cars,117,S12_3380,Madrid,,28034,Spain,EMEA,Small
10212,39,$100.00,"$4,946.76",01/16/04,Shipped,1,1,2004,Classic Cars,117,S12_3380,Madrid,,28034,Spain,EMEA,Medium
10225,25,$99.82,"$2,495.50",02/22/04,Shipped,1,2,2004,Classic Cars,117,S12_3380,Gensve,,1203,Switzerland,EMEA,Small
10238,29,$100.00,"$3,167.38",04/09/04,Shipped,2,4,2004,Classic Cars,117,S12_3380,Kobenhavn,,1734,Denmark,EMEA,Medium
10253,22,$100.00,"$2,402.84",06/01/04,Cancelled,2,6,2004,Classic Cars,117,S12_3380,Liverpool,,WX1 6LT,UK,EMEA,Small
10266,22,$100.00,"$2,454.54",07/06/04,Shipped,3,7,2004,Classic Cars,117,S12_3380,Reggio Emilia,,42100,Italy,EMEA,Small
10276,47,$100.00,"$5,464.69",08/02/04,Shipped,3,8,2004,Classic Cars,117,S12_3380,Brickhaven,MA,58339,USA,NA,Medium
10287,45,$100.00,"$4,756.50",08/30/04,Shipped,3,8,2004,Classic Cars,117,S12_3380,Gensve,,1203,Switzerland,EMEA,Medium
10300,29,$100.00,"$3,984.60",10/04/03,Shipped,4,10,2003,Classic Cars,117,S12_3380,Frankfurt,,60528,Germany,EMEA,Medium
10310,24,$100.00,"$3,100.32",10/16/04,Shipped,4,10,2004,Classic Cars,117,S12_3380,Koln,,50739,Germany,EMEA,Medium
10320,35,$100.00,"$4,850.30",11/03/04,Shipped,4,11,2004,Classic Cars,117,S12_3380,Lule,,S-958 22,Sweden,EMEA,Medium
10329,46,$83.63,"$3,846.98",11/15/04,Shipped,4,11,2004,Classic Cars,117,S12_3380,NYC,NY,10022,USA,NA,Medium
10341,44,$95.93,"$4,220.92",11/24/04,Shipped,4,11,2004,Classic Cars,117,S12_3380,Salzburg,,5020,Austria,EMEA,Medium
10363,34,$96.73,"$3,288.82",01/06/05,Shipped,1,1,2005,Classic Cars,117,S12_3380,Espoo,,FIN-02271,Finland,EMEA,Medium
10376,35,$100.00,"$3,987.20",02/08/05,Shipped,1,2,2005,Classic Cars,117,S12_3380,Glendale,CA,92561,USA,NA,Medium
10389,25,$72.38,"$1,809.50",03/03/05,Shipped,1,3,2005,Classic Cars,117,S12_3380,Boras,,S-844 67,Sweden,EMEA,Small
10419,10,$100.00,"$1,092.20",05/17/05,Shipped,2,5,2005,Classic Cars,117,S12_3380,Salzburg,,5020,Austria,EMEA,Small
10105,29,$100.00,"$4,566.05",02/11/03,Shipped,1,2,2003,Classic Cars,173,S12_3891,Kobenhavn,,1734,Denmark,EMEA,Medium
10117,39,$100.00,"$5,938.14",04/16/03,Shipped,2,4,2003,Classic Cars,173,S12_3891,Singapore,,79903,Singapore,Japan,Medium
10127,42,$100.00,"$8,138.76",06/03/03,Shipped,2,6,2003,Classic Cars,173,S12_3891,NYC,NY,10022,USA,NA,Large
10142,46,$100.00,"$9,470.94",08/08/03,Shipped,3,8,2003,Classic Cars,173,S12_3891,San Rafael,CA,97562,USA,NA,Large
10153,49,$100.00,"$7,036.89",09/28/03,Shipped,3,9,2003,Classic Cars,173,S12_3891,Madrid,,28034,Spain,EMEA,Large
10165,27,$100.00,"$5,559.03",10/22/03,Shipped,4,10,2003,Classic Cars,173,S12_3891,Singapore,,79903,Singapore,Japan,Medium
10176,50,$100.00,"$7,872.50",11/06/03,Shipped,4,11,2003,Classic Cars,173,S12_3891,Reggio Emilia,,42100,Italy,EMEA,Large
10185,43,$100.00,"$7,886.20",11/14/03,Shipped,4,11,2003,Classic Cars,173,S12_3891,New Bedford,MA,50553,USA,NA,Large
10196,38,$100.00,"$7,232.16",11/26/03,Shipped,4,11,2003,Classic Cars,173,S12_3891,New Haven,CT,97823,USA,NA,Large
10208,20,$100.00,"$3,114.40",01/02/04,Shipped,1,1,2004,Classic Cars,173,S12_3891,Lyon,,69004,France,EMEA,Medium
10220,27,$100.00,"$5,045.22",02/12/04,Shipped,1,2,2004,Classic Cars,173,S12_3891,Dublin,,2,Ireland,EMEA,Medium
10231,49,$100.00,"$6,952.12",03/19/04,Shipped,1,3,2004,Classic Cars,173,S12_3891,Madrid,,28023,Spain,EMEA,Medium
10247,27,$100.00,"$4,157.73",05/05/04,Shipped,2,5,2004,Classic Cars,173,S12_3891,Espoo,,FIN-02271,Finland,EMEA,Medium
10272,39,$100.00,"$7,962.24",07/20/04,Shipped,3,7,2004,Classic Cars,173,S12_3891,Allentown,PA,70267,USA,NA,Large
10282,24,$100.00,"$3,778.80",08/20/04,Shipped,3,8,2004,Classic Cars,173,S12_3891,San Rafael,CA,97562,USA,NA,Medium
10293,45,$100.00,"$8,253.00",09/09/04,Shipped,3,9,2004,Classic Cars,173,S12_3891,Torino,,10100,Italy,EMEA,Large
10306,20,$100.00,"$3,633.40",10/14/04,Shipped,4,10,2004,Classic Cars,173,S12_3891,Manchester,,EC2 5NT,UK,EMEA,Medium
10314,36,$100.00,"$6,913.80",10/22/04,Shipped,4,10,2004,Classic Cars,173,S12_3891,Aaarhus,,8200,Denmark,EMEA,Medium
10325,24,$100.00,"$2,583.60",11/05/04,Shipped,4,11,2004,Classic Cars,173,S12_3891,Stavern,,4110,Norway,EMEA,Small
10336,49,$63.38,"$3,105.62",11/20/04,Shipped,4,11,2004,Classic Cars,173,S12_3891,Paris,,75012,France,EMEA,Medium
10349,26,$100.00,"$4,408.56",12/01/04,Shipped,4,12,2004,Classic Cars,173,S12_3891,NYC,NY,10022,USA,NA,Medium
10359,49,$62.09,"$3,042.41",12/15/04,Shipped,4,12,2004,Classic Cars,173,S12_3891,Reims,,51100,France,EMEA,Medium
10372,34,$100.00,"$5,941.50",01/26/05,Shipped,1,1,2005,Classic Cars,173,S12_3891,Minato-ku,Tokyo,106-0032,Japan,Japan,Medium
10382,34,$95.35,"$3,241.90",02/17/05,Shipped,1,2,2005,Classic Cars,173,S12_3891,San Rafael,CA,97562,USA,NA,Medium
10396,33,$100.00,"$6,109.29",03/23/05,Shipped,1,3,2005,Classic Cars,173,S12_3891,San Rafael,CA,97562,USA,NA,Medium
10413,22,$100.00,"$3,387.78",05/05/05,Shipped,2,5,2005,Classic Cars,173,S12_3891,Bridgewater,CT,97562,USA,NA,Medium
10108,39,$89.38,"$3,485.82",03/03/03,Shipped,1,3,2003,Classic Cars,79,S12_3990,Makati City,,1227 MM,Philippines,Japan,Medium
10122,32,$63.84,"$2,042.88",05/08/03,Shipped,2,5,2003,Classic Cars,79,S12_3990,Marseille,,13008,France,EMEA,Small
10135,24,$75.01,"$1,800.24",07/02/03,Shipped,3,7,2003,Classic Cars,79,S12_3990,San Rafael,CA,97562,USA,NA,Small
10147,21,$63.84,"$1,340.64",09/05/03,Shipped,3,9,2003,Classic Cars,79,S12_3990,Brickhaven,MA,58339,USA,NA,Small
10159,24,$73.42,"$1,762.08",10/10/03,Shipped,4,10,2003,Classic Cars,79,S12_3990,San Francisco,CA,,USA,NA,Small
10169,36,$63.84,"$2,298.24",11/04/03,Shipped,4,11,2003,Classic Cars,79,S12_3990,North Sydney,NSW,2060,Australia,APAC,Small
10181,20,$81.40,"$1,628.00",11/12/03,Shipped,4,11,2003,Classic Cars,79,S12_3990,Bergen,,N 5804,Norway,EMEA,Small
10191,30,$64.64,"$1,939.20",11/20/03,Shipped,4,11,2003,Classic Cars,79,S12_3990,Koln,,50739,Germany,EMEA,Small
10203,44,$82.99,"$3,651.56",12/02/03,Shipped,4,12,2003,Classic Cars,79,S12_3990,Madrid,,28034,Spain,EMEA,Medium
10211,28,$92.57,"$2,591.96",01/15/04,Shipped,1,1,2004,Classic Cars,79,S12_3990,Paris,,75016,France,EMEA,Small
10225,37,$77.41,"$2,864.17",02/22/04,Shipped,1,2,2004,Classic Cars,79,S12_3990,Gensve,,1203,Switzerland,EMEA,Small
10238,20,$74.21,"$1,484.20",04/09/04,Shipped,2,4,2004,Classic Cars,79,S12_3990,Kobenhavn,,1734,Denmark,EMEA,Small
10253,25,$90.17,"$2,254.25",06/01/04,Cancelled,2,6,2004,Classic Cars,79,S12_3990,Liverpool,,WX1 6LT,UK,EMEA,Small
10266,35,$76.61,"$2,681.35",07/06/04,Shipped,3,7,2004,Classic Cars,79,S12_3990,Reggio Emilia,,42100,Italy,EMEA,Small
10276,38,$83.79,"$3,184.02",08/02/04,Shipped,3,8,2004,Classic Cars,79,S12_3990,Brickhaven,MA,58339,USA,NA,Medium
10287,41,$69.43,"$2,846.63",08/30/04,Shipped,3,8,2004,Classic Cars,79,S12_3990,Gensve,,1203,Switzerland,EMEA,Small
10300,22,$76.61,"$1,685.42",10/04/03,Shipped,4,10,2003,Classic Cars,79,S12_3990,Frankfurt,,60528,Germany,EMEA,Small
10310,49,$81.40,"$3,988.60",10/16/04,Shipped,4,10,2004,Classic Cars,79,S12_3990,Koln,,50739,Germany,EMEA,Medium
10320,38,$73.42,"$2,789.96",11/03/04,Shipped,4,11,2004,Classic Cars,79,S12_3990,Lule,,S-958 22,Sweden,EMEA,Small
10329,33,$100.00,"$3,607.56",11/15/04,Shipped,4,11,2004,Classic Cars,79,S12_3990,NYC,NY,10022,USA,NA,Medium
10341,36,$93.56,"$3,368.16",11/24/04,Shipped,4,11,2004,Classic Cars,79,S12_3990,Salzburg,,5020,Austria,EMEA,Medium
10363,34,$81.62,"$2,775.08",01/06/05,Shipped,1,1,2005,Classic Cars,79,S12_3990,Espoo,,FIN-02271,Finland,EMEA,Small
10377,24,$67.83,"$1,627.92",02/09/05,Shipped,1,2,2005,Classic Cars,79,S12_3990,Helsinki,,21240,Finland,EMEA,Small
10389,36,$70.26,"$2,529.36",03/03/05,Shipped,1,3,2005,Classic Cars,79,S12_3990,Boras,,S-844 67,Sweden,EMEA,Small
10419,34,$90.17,"$3,065.78",05/17/05,Shipped,2,5,2005,Classic Cars,79,S12_3990,Salzburg,,5020,Austria,EMEA,Medium
10104,41,$100.00,"$4,615.78",01/31/03,Shipped,1,1,2003,Trucks and Buses,118,S12_4473,Madrid,,28034,Spain,EMEA,Medium
10115,46,$100.00,"$5,723.78",04/04/03,Shipped,2,4,2003,Trucks and Buses,118,S12_4473,NYC,NY,10022,USA,NA,Medium
10127,24,$100.00,"$2,559.60",06/03/03,Shipped,2,6,2003,Trucks and Buses,118,S12_4473,NYC,NY,10022,USA,NA,Small
10141,21,$100.00,"$2,140.11",08/01/03,Shipped,3,8,2003,Trucks and Buses,118,S12_4473,Espoo,,FIN-02271,Finland,EMEA,Small
10151,24,$100.00,"$3,327.60",09/21/03,Shipped,3,9,2003,Trucks and Buses,118,S12_4473,Oulu,,90110,Finland,EMEA,Medium
10165,48,$100.00,"$6,825.60",10/22/03,Shipped,4,10,2003,Trucks and Buses,118,S12_4473,Singapore,,79903,Singapore,Japan,Medium
10175,26,$100.00,"$3,543.28",11/06/03,Shipped,4,11,2003,Trucks and Buses,118,S12_4473,London,,WX3 6FW,UK,EMEA,Medium
10184,37,$100.00,"$4,516.22",11/14/03,Shipped,4,11,2003,Trucks and Buses,118,S12_4473,Sevilla,,41101,Spain,EMEA,Medium
